,id,text,query
3254,1389477128492634112,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3255,1389477127100108805,"え #PS4share

https://t.co/iDy3Mc6hdl https://t.co/CE0S76u44Y",playstation 
3256,1389477126257233921,"Em 2018, Sony teria vetado crossplay no Fortnite pois não traria vantagens para o PlayStation https://t.co/VjtAe6WfWZ",playstation 
3257,1389477124747063299,https://t.co/lTjjfbmBd6 https://t.co/JF9OjuK34F,playstation 
3258,1389477124650815488,Check out my broadcast from my PlayStation 4! #PS4live (NASCAR Heat 5)  live at https://t.co/lY6Un71crT,playstation 
3259,1389477124155707394,"マザーーローーード #PS4share

https://t.co/g7dFI6NDyb https://t.co/tdKV21hzyg",playstation 
3260,1389477120301170689,"#PS4share

https://t.co/ZThHS0MWe3 https://t.co/jhixLiGBD1",playstation 
3261,1389477120229797894,"RT @last_hoper_u: 今日の被験者
#apex

https://t.co/wtwbCCYn6Q https://t.co/AXNGWppLWZ",playstation 
3262,1389477119567278080,"#PS4share

https://t.co/zG6OEtQzS7 https://t.co/cN7lOOuCGV",playstation 
3263,1389477119239942149,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3264,1389477118644469762,"@volrogue @Jack_Jarvis321 @paul_walker7 @C2_Morrow @Safwatric420 @PlayStation Ohhhh ty, wasn't trying to be sarcastic or anything just wondering.",playstation 
3265,1389477118506151936,"Welche Playstation-Platformer könnt ihr empfehlen, die Mario-Feeling verbreiten? Bislang schaffte das nur Astro Bot. Ich habe Yooka-Laylee, Sackboy, Spyro, Crash Bandicoot, Giana Sisters, Rayman Legends und  Shantae Risky's Revenge bereits erfolglos getestet 🙁 .",playstation 
3266,1389477118342438913,"#PS4share

https://t.co/j4e8c34mfD https://t.co/rIR01yVDsL",playstation 
3267,1389477117570732033,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3268,1389477117080055810,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
3269,1389477112357310466,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
3270,1389477109324713986,RT @Linknight1: https://t.co/PYjREPpwJb https://t.co/gYVDkSd316,playstation 
3271,1389477107248484352,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3272,1389477106497855490,RT @JVCom: Discord sera disponible sur PlayStation dès le début d'année prochaine ! https://t.co/uBVRRvu3sC,playstation 
3273,1389477105591676928,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/mt7vZyLLAX,playstation 
3274,1389477104513781760,"新しい壁抜けポイントですお納めください
#PS4share

https://t.co/JmqX5HYQAl https://t.co/7yr8xlmqAy",playstation 
3275,1389477101011673088,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3276,1389477099807903746,"@BACfromthedead1 @PolygonsNPixels @DreamcastGuy The more crossplay becomes utilised the greater the demand for a unified party chat will be, I don’t think we’ll get it anytime soon but this generation is looking pretty promising with discord being integrated with PlayStation, and them already having a relationship with Xbox",playstation 
3277,1389477099640004611,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3278,1389477099040239623,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/YLNtXMTYHn,playstation 
3279,1389477098352308224,"ｱﾂｲ

SIE、PlayStation NetworkにDiscordを“統合”へ（要約） https://t.co/J5uuN2v4F6",playstation 
3280,1389477094556581889,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3281,1389477093747138560,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3282,1389477082200043522,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3283,1389477081457758212,New product: NEW Sony PlayStation PS4 1TB Slim Gaming Console Black – CUH-2215B https://t.co/JRZbPk5cQY #great #deal #click #follow #easter #christmas #birthday #sumer #winter,playstation 
3284,1389477079603765250,"@engadget Misleading, they have not said discord chat is coming, only that discord is coming to PlayStation which will likely be the same as Xbox where all you can do is see what people are playing and join their session, Sony won't allow discord voice and text chat where they cant monitor",playstation 
3285,1389477079364902913,"Ta de boa nekkkkkkk #PS4share

https://t.co/CEhqBhE21E https://t.co/UdTnsBm8qP",playstation 
3286,1389477076692996096,Check out my broadcast from my PlayStation 4! #PS4live (Detroit: Become Human™)  live at https://t.co/PH83o2GRLr,playstation 
3287,1389477075661246466,RT @PlayStationFR: Nous annonçons un nouveau partenariat avec Discord. Le service s’intégrera à votre expérience sociale sur PlayStation en…,playstation 
3288,1389477069453729793,"RT @TheSiteSupply: PS5 Giveaway 🥳

Prizes: 🎁
- 1x PlayStation 5

Rules:  📃
• Follow @TheSiteSupply, @MekRobotics, @Maze_IO, @torpedoAIO, @t…",playstation 
3289,1389477065544454145,"七七ちゃん時々眠そうな顔するよね
#原神 #PS4share

https://t.co/NzOCKv1raw https://t.co/UhaVDSjEOD",playstation 
3290,1389477064554676225,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3291,1389477063913099267,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3292,1389477063246024707,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3293,1389477062721687552,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3294,1389477061383712770,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3295,1389477060427485184,"ジップ使うの楽しい

https://t.co/8XBQ4XKKq9 https://t.co/cq44c7yVOV",playstation 
3296,1389477059588542467,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3297,1389477056669487105,Xbosers fanáticos comentando lo de #Discord y #PlayStation https://t.co/gRoqFJ9lsL,playstation 
3298,1389477054832209920,"#PS4share

https://t.co/2hj0ZG92oG https://t.co/Nr5zASxdvh",playstation 
3299,1389477054127779840,"RT @SPHEFR: 💥CONCOURS PLAYSTATION💥
#MonsterHunter est maintenant dispo en DVD, Blu-ray et 4K !
L’occasion pour vous de regarder le film évé…",playstation 
3300,1389477052928102401,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/brOknBAczk,playstation 
3301,1389477050809913344,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3302,1389477048343691265,"RT @clow526: ランクマ垂れ流し(^^ゞ　
PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/IJAViTRqHa",playstation 
3303,1389477046045184002,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3304,1389477045240016901,"RT @linoano: Expectativa: Microsoft comprando o Discord.

Realidade: Discord no PlayStation.

De qualquer forma, isso é incrível.",playstation 
3305,1389477044057112582,"#PS4shareちょっとつよかたw

https://t.co/f9eleiS4fJ https://t.co/UDc2mNnXns",playstation 
3306,1389477043335843841,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3307,1389477042844889088,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3308,1389477041318162434,Check out my broadcast from my PlayStation 4! #PS4live (Resident Evil Village Gameplay Demo)  live at https://t.co/1PWj4PkJBp,playstation 
3309,1389477040706015232,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3310,1389477033428676616,"音量すみません

https://t.co/gXkaZu1Noq https://t.co/R8w9sN13zV",playstation 
3311,1389477031750946816,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3312,1389477031436500992,@whoisjemmi @UmarUmarniazi10 @PlayStation I have no idea what you do with your time sir 🤣,playstation 
3313,1389477029045805058,"RT @RGGStudio: Judgment is out now with refined visuals and a smooth 60fps frame rate on PlayStation 5, Xbox Series X|S, &amp; Stadia!

Dive in…",playstation 
3314,1389477027460354048,"灯り近くにお目当てランクの血でぶの可能性があるなら、面倒コースでも確認せずにいられない　なお強化でぶ

https://t.co/qPykmT0gFK https://t.co/M9gk1XCQh5",playstation 
3315,1389477025883181061,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3316,1389477020824965122,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3317,1389477020128710657,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3318,1389477017427447812,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3319,1389477017339383808,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3320,1389477016840425475,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3321,1389477014181122049,"RT @TitanfallBlog: PlayStation players can start preloading the Apex Legends Legacy update now! Approx 30GB ⬇️

Other platforms will have t…",playstation 
3322,1389477012952203265,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3323,1389477011744346113,"@Doobzz_ I did say playstation needed it more.
I do find it funny how xbox tried to buy discord... playstation are like ""partner...?"" 😂🤣",playstation 
3324,1389477008829304833,RT @kfcgaming: @PlayStation Does this mean even less in-game trash talking? 😔,playstation 
3325,1389477008132956161,"RT @vDiamondO: Ranked Clip !!
Rt &amp; Fav 

https://t.co/qJljCTquKL https://t.co/ItNYycqoxl",playstation 
3326,1389477007042355210,"#PS4share

https://t.co/WJaueuU1vP https://t.co/SEihUMUj9b",playstation 
3327,1389477006685794306,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3328,1389477005372977157,"PS4本体同梱・セット内容とセッティング方法。売却時に注意すべきこと　https://t.co/VwbSE14Frm
 #ゲーム PS4　PS5",playstation 
3329,1389477004060233733,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3330,1389477002609139712,RT @LUCKYY10P: This will make cross play in Destiny 2 even better!,playstation 
3331,1389476994539163654,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3332,1389476988620984332,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3333,1389476986754584577,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3334,1389476986142150659,PlayStationでディスコ使えるようになるってま？,playstation 
3335,1389476985621999616,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
3336,1389476983994818560,RT @discord: pog https://t.co/8dLFVWuZe2,playstation 
3337,1389476979557163012,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3338,1389476978810572800,PlayStation 4からブロードキャストを始めました！ #PS4live (NieR Replicant ver.1.22474487139...)  live at https://t.co/PvboAQkF8X,playstation 
3339,1389476975715110912,"後半戦！！
PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/IYH8Myxie0",playstation 
3340,1389476974226284547,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3341,1389476973999804416,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3342,1389476973026627584,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3343,1389476973014048770,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3344,1389476972053426182,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3345,1389476968169558019,"RT @M0RIQN: #PlayStation #PS5 #プレゼント企画

PlayStation 5 結局買って1日もやってないからプレゼント企画します🎁

条件はリツイート　いいね　のみ
フォローいりません！ https://t.co/0GUkBBbhgf",playstation 
3346,1389476967464914945,"RT @AUTOMATONJapan: 【ニュース】SIEがDiscordに出資しパートナーシップを締結。2022年前半に、PlayStationプラットフォームにてDiscordが利用可能に
https://t.co/F2ciItHca8 https://t.co/oZbOL…",playstation 
3347,1389476966282063874,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3348,1389476961609605120,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3349,1389476958426259460,RT @Theorus_: Bravo à eux ils viennent de vaincre Xbox,playstation 
3350,1389476957402935297,RT @JosephCrispy: Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/W3q4AS1l…,playstation 
3351,1389476954399821830,RT @VideoArtGame: Original concept art for the Playstation logo https://t.co/XPaIMOxoaP,playstation 
3352,1389476953594503169,"RT @EZClapGames: Immortals Fenyx Rising is available for $29.99 (50% off) via Amazon:

PS4 - https://t.co/tsuOWjkDtB
PS5 - https://t.co/Olt…",playstation 
3353,1389476944501039104,"Zerry highlight#4
弓メインで作りました！
ラブリツお願いします！！ #PS4share

https://t.co/aGkCxBDFXx https://t.co/PVfOJB7RwF",playstation 
3354,1389476941598580739,"ボルト

https://t.co/IndKwcn2mB https://t.co/pytXMF64Bn",playstation 
3355,1389476940856193038,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3356,1389476939774128133,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3357,1389476939279343622,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3358,1389476936129331207,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3359,1389476935403716608,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3360,1389476935005196289,"RT @AUTOMATONJapan: 【ニュース】SIEがDiscordに出資しパートナーシップを締結。2022年前半に、PlayStationプラットフォームにてDiscordが利用可能に
https://t.co/F2ciItHca8 https://t.co/oZbOL…",playstation 
3361,1389476931989614598,"RT @EZClapGames: Immortals Fenyx Rising is available for $29.99 (50% off) via Amazon:

PS4 - https://t.co/tsuOWjkDtB
PS5 - https://t.co/Olt…",playstation 
3362,1389476931708542979,"#PS4share

https://t.co/w4MmDMYdPm https://t.co/wQClr9ccTm",playstation 
3363,1389476931112882177,"属性解放楽しいw #PS4share

https://t.co/djt12fqCnB https://t.co/kmi33a89G5",playstation 
3364,1389476931049902085,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3365,1389476929716244484,RT @Theorus_: Bravo à eux ils viennent de vaincre Xbox,playstation 
3366,1389476929313513474,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3367,1389476928315224071,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3368,1389476927539490816,RT @vicious696: Playstation + Discord = a win for crossplay communications 🔥,playstation 
3369,1389476925152825346,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3370,1389476924465029120,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3371,1389476922468405258,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3372,1389476913631178752,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3373,1389476912666447875,RT @discord: pog,playstation 
3374,1389476909898162176,"@IsXboxStillLast Is he really side stepping discord on PlayStation 😂 
Is he also that clueless that he though Sony would do it for free?",playstation 
3375,1389476909390516225,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3376,1389476907595575297,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3377,1389476907524272129,@InfamousLiberal @King_Shadow89 @PlayStation Only to show what you are playing lmao you can't vc in discord on xbone,playstation 
3378,1389476906114879490,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3379,1389476904697163779,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3380,1389476903120146432,RT @masakieyos: PlayStation 4からブロードキャストを始めました！ #PS4live (The Crew™)  live at https://t.co/bPQYWsBet5,playstation 
3381,1389476902147006464,"PlayStation Invests In Discord, Will Integrate Into PSN - GameSpot https://t.co/ucBzL8AoB3",playstation 
3382,1389476899731214338,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3383,1389476898728812544,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3384,1389476896241459206,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3385,1389476895226429441,"あ

https://t.co/zxIeFM4aug https://t.co/mJ9cFTXL3G",playstation 
3386,1389476893477453826,RT @discord: pog,playstation 
3387,1389476892181360640,"#PS4share
＃Apex
マスティフ当たってる、、

https://t.co/0IlenLRs1x https://t.co/4omtTMPSFD",playstation 
3388,1389476890650501120,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3389,1389476890021298177,"単独行動してるのに助けに向かってあげたのに切断ってさすがブラハ #PS4share

https://t.co/aCAMqDOqP4 https://t.co/NgC2ZzHgAs",playstation 
3390,1389476884686200839,"RT @StationOfPlay: Tentez de gagner une carte PSN 50€ ou un abonnement 12 mois au PS+ follow @StationOfPlay et @InstantGamingFR, RT ce twee…",playstation 
3391,1389476882807095300,"RT @KSabelgunst: @HelloStadia @KnightStar76 @DustinAurand @GoogleStadia Luna will survive, of course.
And @GoogleStadia will have the techn…",playstation 
3392,1389476881179811843,"#PS4share

https://t.co/u6LNj6spIt https://t.co/XZWOqZaiLY",playstation 
3393,1389476879485202437,RT @PlayStation: Announcing PlayStation’s new partnership with Discord: https://t.co/W9C8SR7OXx https://t.co/LV4AhwbuBv,playstation 
3394,1389476879275495425,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends) 他のキャラハンマー取るぞ！ live at https://t.co/dFqBTuf9e3,playstation 
3395,1389476874015830016,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
3396,1389476873743212547,RT @x670Queen__: Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/twsFPNdUmj,playstation 
3397,1389476872875089925,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3398,1389476871897747456,Informe revela que PlayStation se opuso a juego cruzado entre plataformas para Fortnite https://t.co/4gWSJ7nBvu,playstation 
3399,1389476871230967809,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/W3q4AS1lnQ,playstation 
3400,1389476870991667208,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3401,1389476870446592001,Informe revela que PlayStation se opuso a juego cruzado entre plataformas https://t.co/1ddqOpy9Ob,playstation 
3402,1389476866302615554,"RT @thefootyarena: If Neymar scores ANYTIME against Manchester City tonight, we'll giveaway a PlayStation 5 console to a lucky fan.

Simply…",playstation 
3403,1389476864150970370,"RT @kamorakka_xlll: てーるとのシンクロ率300%

https://t.co/l4qKA7d1fH https://t.co/UADFYIrgzF",playstation 
3404,1389476863366426625,PlayStation 4からブロードキャストを始めました！ #PS4live (地球防衛軍５)  live at https://t.co/PxypNzizte,playstation 
3405,1389476860392886272,"#PS4share

https://t.co/3gW6IpQHJV https://t.co/PBquP4Xqaq",playstation 
3406,1389476858782130178,"RT @AUTOMATONJapan: 【ニュース】SIEがDiscordに出資しパートナーシップを締結。2022年前半に、PlayStationプラットフォームにてDiscordが利用可能に
https://t.co/F2ciItHca8 https://t.co/oZbOL…",playstation 
3407,1389476856399745029,"#PS4share

https://t.co/bcRhgYcvDP https://t.co/Ps78uU25nJ",playstation 
3408,1389476853996572673,"@PlayStation Let's go, finally 🥳",playstation 
3409,1389476850154475520,"RT @livedoornews: 【発表】ソニー、Discordとパートナーシップ締結
https://t.co/JKgcqnA60g

DiscordをどのようにPSNに取り込むかは明らかにしなかったが、「来年初頭から、コンソールとモバイルで、DiscordとPlaysta…",playstation 
3410,1389476849873408001,"RT @ApexLegendsWiki: 『プレイステーション』が『ディスコード』とパートナーシップを結んだと発表！！2022年初めからPSNを使ってディスコードが使用可能に

#エーペックスレジェンズ #ApexLegends 

https://t.co/ypP20CWi85",playstation 
